DATE,COUNT,SECONDS
2015-08-24,10283,10069362
2015-08-25,12672,11937288
2015-08-26,12330,12283079
2015-08-27,12406,11681741
2015-08-28,12210,12850066
2015-08-29,11526,16059610
2015-08-30,10188,13302262
2015-08-31,11052,9966465
2015-09-01,11522,10036056
2015-09-02,11378,9801702
2015-09-03,11131,10131683
2015-09-04,11050,10764212
2015-09-05,10867,17593017
2015-09-06,12400,22907881
2015-09-07,10351,14666647
2015-09-08,10965,9811680
2015-09-09,11065,9829342
2015-09-10,10356,8496120
2015-09-11,12167,12182287
2015-09-12,6665,6696587
2015-09-13,10397,13256390
2015-09-14,11156,10630188
2015-09-15,11943,10897687
2015-09-16,11938,10663236
2015-09-17,11949,11180032
2015-09-18,11956,11705941
2015-09-19,11580,16121390
2015-09-20,10998,14514042
2015-09-21,7816,7216916
2015-09-22,11952,10917956
2015-09-23,12773,12816993
2015-09-24,12514,12756754
2015-09-25,11403,11289278
2015-09-26,11038,14815272
2015-09-27,9979,12560564
2015-09-28,11305,10594969
2015-09-29,7240,6572916
2015-09-30,10184,8594797
2015-10-01,4799,3229650
2015-10-02,2079,1333690
2015-10-03,4050,3520187
2015-10-04,6624,6521162
2015-10-05,10445,9304098
2015-10-06,11551,10240962
2015-10-07,11734,10254889
2015-10-08,11711,10809736
2015-10-09,10501,10593379
2015-10-10,10269,16108547
2015-10-11,10491,16693553
2015-10-12,10495,12648352
2015-10-13,10803,9275416
2015-10-14,11406,9747335
2015-10-15,11506,10279251
2015-10-16,11263,11388747
2015-10-17,8782,11253834
2015-10-18,6978,7574512
2015-10-19,9074,7734777
2015-10-20,10036,8639238
2015-10-21,10678,9378245
2015-10-22,11287,10841839
2015-10-23,11470,11906132
2015-10-24,9730,13503453
2015-10-25,8587,11697650
2015-10-26,9973,9381542
2015-10-27,9797,8074593
2015-10-28,5179,3467666
2015-10-29,10632,8996190
2015-10-30,9700,8249300
2015-10-31,8721,10942048
2015-11-01,7211,8457664
2015-11-02,9446,8162398
2015-11-03,10508,9076349
2015-11-04,10822,9550169
2015-11-05,10553,9108538
2015-11-06,11609,11984343
2015-11-07,5610,5221215
2015-11-08,8994,11718213
2015-11-09,6715,5327157
2015-11-10,5773,4052589
2015-11-11,8901,8031285
2015-11-12,8476,6461820
2015-11-13,9262,7853269
2015-11-14,7171,8163112
2015-11-15,7441,8659896
2015-11-16,9156,8070313
2015-11-17,9226,7189055
2015-11-18,9768,7832931
2015-11-19,6255,4434671
2015-11-20,9097,7705896
2015-11-21,7299,8069315
2015-11-22,4948,4162764
2015-11-23,6601,4704721
2015-11-24,7500,6042981
2015-11-25,6864,5936866
2015-11-26,3394,5150649
2015-11-27,6240,10598540
2015-11-28,6418,9641042
2015-11-29,2877,2045658
2015-11-30,4160,2791195
2015-12-01,3954,2648558
2015-12-02,5740,4014677
2015-12-03,7969,5690425
2015-12-04,7940,5940717
2015-12-05,7086,7657094
